,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_leaf_nodes,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1 Score,split1_test_F1 Score,split2_test_F1 Score,split3_test_F1 Score,mean_test_F1 Score,std_test_F1 Score,rank_test_F1 Score
32,0.06871145963668823,0.0020461098667105353,0.0062465667724609375,0.0016389317742169873,9000,4,30,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 4, 'n_estimators': 30, 'random_state': 41}",0.8525641025641025,0.7756410256410257,0.8076923076923077,0.832258064516129,0.8170388751033912,0.02870019936775125,10,0.8099173553719008,0.6464646464646464,0.7272727272727272,0.7833333333333333,0.7417470156106519,0.06257965311876729,17
33,0.022237300872802734,0.000828772731302984,0.003997802734375,0.0007057919859190388,9000,5,10,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 41}",0.8333333333333334,0.7884615384615384,0.8205128205128205,0.8193548387096774,0.8154156327543425,0.01650049893024046,16,0.7868852459016393,0.6666666666666667,0.7586206896551724,0.7666666666666666,0.7447098172225363,0.04621989761537099,10
34,0.045475780963897705,0.0022897568307017483,0.004496514797210693,0.0008637946311789034,9000,5,20,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 5, 'n_estimators': 20, 'random_state': 41}",0.8397435897435898,0.7756410256410257,0.8141025641025641,0.8193548387096774,0.8122105045492143,0.023184148506506404,23,0.7933884297520661,0.6534653465346535,0.743362831858407,0.7586206896551725,0.7372093244500748,0.05163685196398322,22
35,0.06921064853668213,0.0008282354401463121,0.006996273994445801,0.001730205456020604,9000,5,30,41,"{'max_leaf_nodes': 9000, 'min_samples_split': 5, 'n_estimators': 30, 'random_state': 41}",0.8525641025641025,0.7948717948717948,0.8141025641025641,0.8258064516129032,0.8218362282878412,0.020897698210374904,2,0.8099173553719008,0.6666666666666667,0.743362831858407,0.773109243697479,0.7482640243986134,0.05267961802078175,2
36,0.02473503351211548,0.0032698808963808625,0.0037479400634765625,0.0008284150562376549,,2,10,41,"{'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 41}",0.8269230769230769,0.8141025641025641,0.8012820512820513,0.8064516129032258,0.8121898263027296,0.009651863662693043,26,0.773109243697479,0.6947368421052631,0.7256637168141593,0.7457627118644068,0.734818128620327,0.028619513362642266,26
37,0.04947173595428467,0.009063795927493219,0.004747331142425537,0.0008290423112053044,,2,20,41,"{'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 41}",0.8269230769230769,0.8076923076923077,0.8076923076923077,0.8129032258064516,0.813802729528536,0.007868086373648777,21,0.7652173913043478,0.6938775510204083,0.7272727272727272,0.7603305785123968,0.7366745620274701,0.028697904396306442,25
38,0.06446295976638794,0.0020595388749924544,0.005997776985168457,1.1246181883879427e-06,,2,30,41,"{'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 30, 'random_state': 41}",0.8141025641025641,0.8076923076923077,0.8269230769230769,0.8129032258064516,0.8154052936311001,0.0070729578621077874,19,0.7603305785123967,0.7000000000000001,0.7567567567567567,0.7563025210084034,0.7433474640693892,0.025075244007286654,15
39,0.02398627996444702,0.003671340958245933,0.0032486915588378906,0.00043360087819209985,,3,10,41,"{'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 10, 'random_state': 41}",0.7948717948717948,0.7756410256410257,0.8205128205128205,0.8064516129032258,0.7993693134822166,0.016435222634387424,43,0.7333333333333333,0.6464646464646464,0.7586206896551724,0.761904761904762,0.7250808578394785,0.046715983002456406,43
40,0.05696749687194824,0.014135007827692333,0.007495462894439697,0.002289209992801992,,3,20,41,"{'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 20, 'random_state': 41}",0.7948717948717948,0.7756410256410257,0.8205128205128205,0.7935483870967742,0.7961435070306038,0.01598880140919237,48,0.746031746031746,0.6601941747572816,0.7543859649122806,0.7377049180327869,0.7245792009335238,0.03763765041538146,44
41,0.07445794343948364,0.012044843533725971,0.0074939727783203125,0.0014978648607729855,,3,30,41,"{'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 30, 'random_state': 41}",0.8397435897435898,0.7948717948717948,0.8333333333333334,0.8,0.8169871794871795,0.019765534757098205,14,0.7933884297520661,0.68,0.7719298245614035,0.743801652892562,0.7472799768015079,0.0426388861360931,7
42,0.024235785007476807,0.003416991417461002,0.002997756004333496,1.4354699347963686e-06,,4,10,41,"{'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 41}",0.8333333333333334,0.7756410256410257,0.8205128205128205,0.8258064516129032,0.8138234077750207,0.022510403612077783,20,0.7868852459016393,0.6464646464646464,0.7627118644067795,0.773109243697479,0.7422927501176361,0.055986857017705685,16
43,0.04447376728057861,0.0018024796646138725,0.0049970149993896484,0.0007069721364425525,,4,20,41,"{'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 20, 'random_state': 41}",0.8397435897435898,0.7756410256410257,0.8076923076923077,0.8258064516129032,0.8122208436724566,0.023982603172631744,22,0.7899159663865546,0.6391752577319588,0.7368421052631577,0.7692307692307694,0.7337910246531101,0.057808816419467765,27
44,0.0627143383026123,0.004262324008651578,0.0049967169761657715,1.2200766498123837e-06,,4,30,41,"{'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 30, 'random_state': 41}",0.8397435897435898,0.7756410256410257,0.8012820512820513,0.8129032258064516,0.8073924731182797,0.023035053798570154,33,0.7933884297520661,0.6391752577319588,0.7256637168141593,0.7563025210084034,0.7286324813266469,0.05694377131975489,39
45,0.028483271598815918,0.008196272184854803,0.003747701644897461,0.0008286291653086178,,5,10,41,"{'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 41}",0.8333333333333334,0.782051282051282,0.8269230769230769,0.8387096774193549,0.8202543424317619,0.022447746182289136,5,0.7833333333333333,0.6458333333333335,0.7567567567567567,0.7967479674796748,0.7456678477257745,0.05940909359601005,9
46,0.0469738245010376,0.004298966266006145,0.005498051643371582,0.0008652072679004855,,5,20,41,"{'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 20, 'random_state': 41}",0.8525641025641025,0.7948717948717948,0.8333333333333334,0.8387096774193549,0.8298697270471465,0.02138943213215319,1,0.8067226890756303,0.6595744680851064,0.7678571428571429,0.7899159663865546,0.7560175666011085,0.05736191630877562,1
47,0.11143642663955688,0.019768682264662826,0.011244356632232666,0.002277083553919271,,5,30,41,"{'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 30, 'random_state': 41}",0.8525641025641025,0.7948717948717948,0.8076923076923077,0.8193548387096774,0.8186207609594707,0.02142506587200039,6,0.8099173553719008,0.673469387755102,0.7321428571428571,0.7627118644067796,0.74456036616916,0.049520537830792626,13
